sku,producto_talla_id,sucursal_id,sucursal_alias,sucursal_nombre,articulo,talla,stock_legacy,stock_lotes,stock_kardex,ajuste_necesario,direccion
4806237,587883,2,PAO1,,ZW03,39,2,1,4,-1,DISMINUIR
4796723,187803,2,PAO1,,402303N-BKRD,21,1,0,2,-1,DISMINUIR
4810549,242932,2,PAO1,,5902,42,1,0,2,-1,DISMINUIR
268721,501834,2,PAO1,,M18388,55,1,0,2,-1,DISMINUIR
4773138,179460,2,PAO1,,388-0402,37,1,2,4,1,AUMENTAR
4739662,213724,2,PAO1,,4909.10221787.80687,42,2,2,5,0,SIN_CAMBIO
4801298,461701,2,PAO1,,H-116,38,1,0,2,-1,DISMINUIR
4821860,492907,6,NICK1,,JR5585,"6,0",2,1,4,-1,DISMINUIR
4702031,505278,6,NICK1,,M7652C-102,"4,0",2,1,4,-1,DISMINUIR
4826780,247915,6,NICK1,,5CM01116-100,"7,0",5,0,6,-5,DISMINUIR
4813032,14837,6,NICK1,,100208884,"4,0",1,0,2,-1,DISMINUIR
4787737,485451,6,NICK1,,II3509,M,13,12,26,-1,DISMINUIR
4740538,505887,6,NICK1,,M9166C-001,"8,5",2,2,5,0,SIN_CAMBIO
4819613,171466,6,NICK1,,372010 38,"7,0",2,1,4,-1,DISMINUIR
4813410,424145,6,NICK1,,FD6454-001,"10,5",1,2,4,1,AUMENTAR
4819695,578149,6,NICK1,,WSNSHOT180WBPBK,00,9,8,18,-1,DISMINUIR
4811045,189129,6,NICK1,,403695L-W,32,2,2,6,0,SIN_CAMBIO
4786874,159259,4,PAO3,,3374,35,1,0,2,-1,DISMINUIR
4420042,276715,4,PAO3,,717,39,4,3,8,-1,DISMINUIR
4783873,109761,4,PAO3,,23-12904-01,37,1,0,2,-1,DISMINUIR
4819722,158280,4,PAO3,,3334-01,36,2,1,4,-1,DISMINUIR
4801526,586778,4,PAO3,,ZM22-12082-90,41,4,3,8,-1,DISMINUIR
4743742,408250,4,PAO3,,DZ9386,L,2,1,4,-1,DISMINUIR
4750670,461324,4,PAO3,,H-106,36,1,0,2,-1,DISMINUIR
4811266,179161,4,PAO3,,388-0001,38,2,2,5,0,SIN_CAMBIO
4810578,243682,4,PAO3,,5986,37,1,2,4,1,AUMENTAR
4810579,243684,4,PAO3,,5986,38,1,0,2,-1,DISMINUIR
4772162,179181,4,PAO3,,388-0051,36,2,1,4,-1,DISMINUIR
4815970,91683,4,PAO3,,201-4107,28,4,3,8,-1,DISMINUIR
4810626,490438,4,PAO3,,JF8541,2XL,5,8,14,3,AUMENTAR
4817868,188074,4,PAO3,,403-1012,39,2,1,4,-1,DISMINUIR
4821506,82313,4,PAO3,,185223-WSL,36,1,0,2,-1,DISMINUIR
4824159,192195,5,PAO4,,403926N-NVBL,24,2,1,4,-1,DISMINUIR
4821376,192857,5,PAO4,,404800L-BLK,30,2,1,4,-1,DISMINUIR
4806959,151247,5,PAO4,,310385L-FUS,38,1,1,3,0,SIN_CAMBIO
4755844,518496,5,PAO4,,PF02840.08A-F,40,2,1,4,-1,DISMINUIR
4819063,304732,5,PAO4,,851-1778,42,2,1,4,-1,DISMINUIR
4826267,297153,5,PAO4,,8224.826.19443-66,37,4,3,8,-1,DISMINUIR
4793952,311231,5,PAO4,,881-6892,40,1,0,2,-1,DISMINUIR
4796083,208981,5,PAO4,,4777.475.9569-15745,35,1,0,2,-1,DISMINUIR
4771338,376423,5,PAO4,,CDJ91107-90,38,1,0,2,-1,DISMINUIR
4775371,89726,3,PAO2,,2.40.36,XS,4,7,12,3,AUMENTAR
4747138,355279,3,PAO2,,B68F8007-BO,37,2,1,4,-1,DISMINUIR
4780996,152481,3,PAO2,,310545L-PNK,34,1,0,2,-1,DISMINUIR
4814127,336914,3,PAO2,,AD90231M-WB,"8,5",1,0,2,-1,DISMINUIR
4796716,191366,3,PAO2,,403818L-BKRB,28,1,0,2,-1,DISMINUIR
4813808,423521,3,PAO2,,FC1630-70,36,1,2,3,1,AUMENTAR
4801649,285428,3,PAO2,,78058570093,10,1,0,2,-1,DISMINUIR
4811625,313090,3,PAO2,,889-1720,41,2,2,5,0,SIN_CAMBIO
4773128,179446,3,PAO2,,388-0400 SINTETICO,39,1,0,2,-1,DISMINUIR
4784856,510409,7,NICK2,,MO21958,00,4,13,18,9,AUMENTAR
4769689,52215,7,NICK2,,1369226-558,00,1,2,4,1,AUMENTAR
4779559,576709,7,NICK2,,WILWTF1683XD53,00,9,8,18,-1,DISMINUIR
4784320,418572,7,NICK2,,F35539,"8,0",7,7,15,0,SIN_CAMBIO
4757235,460064,7,NICK2,,GZ3814,"8,0",2,2,5,0,SIN_CAMBIO
4770609,474385,7,NICK2,,HT4768,00,7,6,14,-1,DISMINUIR
4816914,315454,7,NICK2,,9.65.02,S,4,1,8,-3,DISMINUIR
4780405,398614,7,NICK2,,DEPPINPEL048,00,11,17,29,6,AUMENTAR
4742101,539882,7,NICK2,,S17-6B,40,3,3,7,0,SIN_CAMBIO
4798577,5526,7,NICK2,,066143291019,00,5,7,13,2,AUMENTAR
