style_color,style,color,familia,gender,srp,whs,pares_grid,PA01,PA02,PA03,PA04,NICK1,total_tiendas,orden_2026_1,orden_2026_2
205629-CDB,205629,CDB,TERRAFORM,MEN,69990.0,38900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
205629-DKTP,205629,DKTP,TERRAFORM,MEN,69990.0,38900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
204486-CDB,204486,CDB,TERRAFORM,MEN,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1884.0,0.0
204486-DKTP,204486,DKTP,TERRAFORM,MEN,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3814.0,0.0
206043-BBK,206043,BBK,ARCH FIT GROOVE CUP,MEN,62990.0,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
206043-KHK,206043,KHK,ARCH FIT GROOVE CUP,MEN,62990.0,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
206043-BRN,206043,BRN,ARCH FIT GROOVE CUP,MEN,62990.0,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
211394-CHAR,211394,CHAR,STERLING,MEN,57990.0,32200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0
211394-LTBR,211394,LTBR,STERLING,MEN,57990.0,32200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2865.0
206025-CCBK,206025,CCBK,ARCH FIT GARZA,MEN,57990.0,32200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
206025-LTBR,206025,LTBR,ARCH FIT GARZA,MEN,57990.0,32200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
206025-NVY,206025,NVY,ARCH FIT GARZA,MEN,57990.0,32200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
211482-CHAR,211482,CHAR,ARCH FIT GROOVE CUP,MEN,57990.0,32200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
211482-LTBR,211482,LTBR,ARCH FIT GROOVE CUP,MEN,57990.0,32200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
211431-BLU,211431,BLU,MURALTA,MEN,69990.0,38900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
211431-TAN,211431,TAN,MURALTA,MEN,69990.0,38900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
211461-BLK,211461,BLK,PALMIRO,MEN,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
211461-CHOC,211461,CHOC,PALMIRO,MEN,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
205872-RDBR,205872,RDBR,ARCH FIT ORVAN ULTRA,MEN,89990.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
205872-CDB,205872,CDB,ARCH FIT ORVAN ULTRA,MEN,89990.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
205639-CDB,205639,CDB,GLIDE-STEP RANDELL,MEN,89990.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
205639-CHOC,205639,CHOC,GLIDE-STEP RANDELL,MEN,89990.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
205642-COC,205642,COC,SANTORO,MEN,89990.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1305.0,0.0
205642-OLV,205642,OLV,SANTORO,MEN,89990.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1174.0,0.0
205285-BRN,205285,BRN,MEROE,MEN,84990.0,47200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1655.0,0.0
205285-CHOC,205285,CHOC,MEROE,MEN,84990.0,47200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,836.0,0.0
205903-DKBR,205903,DKBR,QUINTERO,MEN,84990.0,47200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
205903-DKTP,205903,DKTP,QUINTERO,MEN,84990.0,47200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
205333-RDBR,205333,RDBR,POLLARD,MEN,79990.0,44450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
205333-COC,205333,COC,POLLARD,MEN,79990.0,44450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2096.0,0.0
205569-BBK,205569,BBK,THE BOWERY,MEN,79990.0,44450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
205569-BRN,205569,BRN,THE BOWERY,MEN,79990.0,44450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
205587-COC,205587,COC,SANTORO,MEN,77990.0,43350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
205587-OLV,205587,OLV,SANTORO,MEN,77990.0,43350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
206004-BLK,206004,BLK,RICKTER,MEN,72990.0,40550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
206004-CHAR,206004,CHAR,RICKTER,MEN,72990.0,40550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
206004-CHOC,206004,CHOC,RICKTER,MEN,72990.0,40550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
205232-BLK,205232,BLK,CORADO,MEN,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2552.0,0.0
205232-CHOC,205232,CHOC,CORADO,MEN,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
205232-WTN,205232,WTN,CORADO,MEN,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6265.0,0.0
205235-BRN,205235,BRN,GARLAN,MEN,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3961.0,0.0
205235-CHOC,205235,CHOC,GARLAN,MEN,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1709.0,0.0
204642-CHAR,204642,CHAR,RELMENT,MEN,59990.0,33350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7170.0,0.0
204642-BBK,204642,BBK,RELMENT,MEN,59990.0,33350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
204642-CHOC,204642,CHOC,RELMENT,MEN,59990.0,33350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7938.0,0.0
211528-BBK,211528,BBK,MELSON HYDRO,MEN,44990.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
211528-BRN,211528,BRN,MELSON HYDRO,MEN,44990.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
205606-BBK,205606,BBK,MURETTE,MEN,44990.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
205606-CHOC,205606,CHOC,MURETTE,MEN,44990.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2229.0,0.0
256263-WTN,256263,WTN,QUINTERO,MEN,117990.0,65550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
256261-CDB,256261,CDB,QUINTERO,MEN,99990.0,55550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
256261-DKTP,256261,DKTP,QUINTERO,MEN,99990.0,55550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
256026-CHBK,256026,CHBK,RESPECTED,MEN,94990.0,52750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691.0,800.0
256026-OLBR,256026,OLBR,RESPECTED,MEN,94990.0,52750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.0,500.0
256000-BRN,256000,BRN,SERGEANTS,MEN,87990.0,48900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1486.0,0.0
256000-WTN,256000,WTN,SERGEANTS,MEN,87990.0,48900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1192.0,0.0
256223-BBK,256223,BBK,TERRAFORM,MEN,89990.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0
256223-BRBK,256223,BRBK,TERRAFORM,MEN,89990.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677.0
256223-OLBK,256223,OLBK,TERRAFORM,MEN,89990.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
256258-BBK,256258,BBK,SANTORO,MEN,74990.0,41650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
256258-OLBK,256258,OLBK,SANTORO,MEN,74990.0,41650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
256258-CDB,256258,CDB,SANTORO,MEN,74990.0,41650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
237917-BKCC,237917,BKCC,URBAN EXPLORE,PERFORMANCE,89990.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
237917-NVGY,237917,NVGY,URBAN EXPLORE,PERFORMANCE,89990.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
237664-BKCC,237664,BKCC,URBAN EXPLORE,PERFORMANCE,69990.0,38900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,1908.0
237664-BUMT,237664,BUMT,URBAN EXPLORE,PERFORMANCE,69990.0,38900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1510.0
237664-CCBK,237664,CCBK,URBAN EXPLORE,PERFORMANCE,69990.0,38900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1849.0
237664-WTN,237664,WTN,URBAN EXPLORE,PERFORMANCE,69990.0,38900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1728.0
237664-NVBK,237664,NVBK,URBAN EXPLORE,PERFORMANCE,69990.0,38900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1848.0
237914-BBK,237914,BBK,URBAN EXPLORE,PERFORMANCE,69990.0,38900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
237914-OLV,237914,OLV,URBAN EXPLORE,PERFORMANCE,69990.0,38900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
237914-TPE,237914,TPE,URBAN EXPLORE,PERFORMANCE,69990.0,38900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
237669-BKRD,237669,BKRD,MAX PROTECT,PERFORMANCE,79990.0,44450.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,909.0,0.0
237669-CHAR,237669,CHAR,MAX PROTECT,PERFORMANCE,79990.0,44450.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0,0
237669-OLV,237669,OLV,MAX PROTECT,PERFORMANCE,79990.0,44450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0
237980-TPBK,237980,TPBK,SKECH-AIR ENVOY,PERFORMANCE,72990.0,40550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
237980-BRBK,237980,BRBK,SKECH-AIR ENVOY,PERFORMANCE,72990.0,40550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1328.0
237980-OLV,237980,OLV,SKECH-AIR ENVOY,PERFORMANCE,72990.0,40550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172.0
237942-BBK,237942,BBK,EQUALIZER 5.0 TRAIL,PERFORMANCE,69990.0,38900.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0,0
237942-BRBK,237942,BRBK,EQUALIZER 5.0 TRAIL,PERFORMANCE,69990.0,38900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
237942-OLBK,237942,OLBK,EQUALIZER 5.0 TRAIL,PERFORMANCE,69990.0,38900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
237812-BKCC,237812,BKCC,GLIDE-STEP SOLE,PERFORMANCE,69990.0,38900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0
237812-BBK,237812,BBK,GLIDE-STEP SOLE,PERFORMANCE,69990.0,38900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754.0,270.0
237812-OLV,237812,OLV,GLIDE-STEP SOLE,PERFORMANCE,69990.0,38900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1648.0,0.0
237820-BRMT,237820,BRMT,RIDGESTAR,PERFORMANCE,67990.0,37750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1972.0,0.0
237820-OLV,237820,OLV,RIDGESTAR,PERFORMANCE,67990.0,37750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1263.0,0.0
237820-GRY,237820,GRY,RIDGESTAR,PERFORMANCE,67990.0,37750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
237820-TPE,237820,TPE,RIDGESTAR,PERFORMANCE,67990.0,37750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.0,0.0
237860-BRBK,237860,BRBK,ARCH FIT HILLCREST,PERFORMANCE,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
237860-GRN,237860,GRN,ARCH FIT HILLCREST,PERFORMANCE,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1381.0
237860-SLT,237860,SLT,ARCH FIT HILLCREST,PERFORMANCE,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1278.0,0.0
220754-BKOR,220754,BKOR,GO RUN TRAIL ALTITUDE 2.0,PERFORMANCE,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946.0,0.0
220754-OLBK,220754,OLBK,GO RUN TRAIL ALTITUDE 2.0,PERFORMANCE,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403.0,0.0
237806-BBK,237806,BBK,HILLCREST 2.0,PERFORMANCE,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0
237806-OLV,237806,OLV,HILLCREST 2.0,PERFORMANCE,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,165.0
237806-BLK,237806,BLK,HILLCREST 2.0,PERFORMANCE,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1661.0,0.0
237806-BRN,237806,BRN,HILLCREST 2.0,PERFORMANCE,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1708.0,253.0
237950-BBK,237950,BBK,GLIDE-STEP SOLE,PERFORMANCE,62990.0,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
237950-BKOR,237950,BKOR,GLIDE-STEP SOLE,PERFORMANCE,62990.0,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
237818-BBK,237818,BBK,MAX CUSHIONING ZIRRUS,PERFORMANCE,54990.0,30550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,597.0
237818-BRN,237818,BRN,MAX CUSHIONING ZIRRUS,PERFORMANCE,54990.0,30550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2669.0
237818-TPE,237818,TPE,MAX CUSHIONING ZIRRUS,PERFORMANCE,54990.0,30550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1439.0
237889-BBK,237889,BBK,GLIDE-STEP SOLE,PERFORMANCE,49990.0,27750.0,0.0,0.0,15.0,15.0,15.0,0.0,45.0,0.0,4841.0
237889-NVY,237889,NVY,GLIDE-STEP SOLE,PERFORMANCE,49990.0,27750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,772.0
237889-OLV,237889,OLV,GLIDE-STEP SOLE,PERFORMANCE,49990.0,27750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4131.0
238011-BBK,238011,BBK,SUMMITS AT MAX,PERFORMANCE,49990.0,27750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
238011-OLV,238011,OLV,SUMMITS AT MAX,PERFORMANCE,49990.0,27750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
238011-TPE,238011,TPE,SUMMITS AT MAX,PERFORMANCE,49990.0,27750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
221221-BKCC,221221,BKCC,MAX CUSHIONING PREMIER 3,PERFORMANCE,97990.0,54450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0
221221-NVY,221221,NVY,MAX CUSHIONING PREMIER 3,PERFORMANCE,97990.0,54450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0
220607-BBK,220607,BBK,MAX CUSHIONING ENDEAVOUR,PERFORMANCE,79990.0,44450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.0
220607-BLK,220607,BLK,MAX CUSHIONING ENDEAVOUR,PERFORMANCE,79990.0,44450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678.0,0.0
220607-NVY,220607,NVY,MAX CUSHIONING ENDEAVOUR,PERFORMANCE,79990.0,44450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,0.0
220607-SLT,220607,SLT,MAX CUSHIONING ENDEAVOUR,PERFORMANCE,79990.0,44450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
220613-BKW,220613,BKW,MAX CUSHIONING ENDEAVOUR,PERFORMANCE,67990.0,37750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1975.0,0.0
220613-DKNV,220613,DKNV,MAX CUSHIONING ENDEAVOUR,PERFORMANCE,67990.0,37750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1385.0,0.0
220613-GRY,220613,GRY,MAX CUSHIONING ENDEAVOUR,PERFORMANCE,67990.0,37750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1253.0,170.0
220669-BBK,220669,BBK,MAX CUSHIONING ENDEAVOUR,PERFORMANCE,59990.0,33350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
220669-NVGY,220669,NVGY,MAX CUSHIONING ENDEAVOUR,PERFORMANCE,59990.0,33350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
220669-GYCC,220669,GYCC,MAX CUSHIONING ENDEAVOUR,PERFORMANCE,59990.0,33350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
220669-SLT,220669,SLT,MAX CUSHIONING ENDEAVOUR,PERFORMANCE,59990.0,33350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
220669-BLK,220669,BLK,MAX CUSHIONING ENDEAVOUR,PERFORMANCE,59990.0,33350.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0,0
221244-BBK,221244,BBK,MAX FLEX,PERFORMANCE,59990.0,33350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
221244-CHAR,221244,CHAR,MAX FLEX,PERFORMANCE,59990.0,33350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
221244-NVY,221244,NVY,MAX FLEX,PERFORMANCE,59990.0,33350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
221244-BLK,221244,BLK,MAX FLEX,PERFORMANCE,59990.0,33350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
217128-BBK,217128,BBK,GO WALK MAX CUSHIONING HYPER BURST,PERFORMANCE,69990.0,38900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1363.0,0.0
217128-CCLM,217128,CCLM,GO WALK MAX CUSHIONING HYPER BURST,PERFORMANCE,69990.0,38900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0
217128-TPBK,217128,TPBK,GO WALK MAX CUSHIONING HYPER BURST,PERFORMANCE,69990.0,38900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
217109-BBK,217109,BBK,GO WALK MAX CUSHIONING FLEX,PERFORMANCE,69990.0,38900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.0
217109-NVY,217109,NVY,GO WALK MAX CUSHIONING FLEX,PERFORMANCE,69990.0,38900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1166.0
217109-SAGE,217109,SAGE,GO WALK MAX CUSHIONING FLEX,PERFORMANCE,69990.0,38900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0
217109-BKW,217109,BKW,GO WALK MAX CUSHIONING FLEX,PERFORMANCE,69990.0,38900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1333.0,0.0
217113-NVBK,217113,NVBK,GO WALK MAX CUSHIONING FLEX,PERFORMANCE,59990.0,33350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1356.0
217113-BBK,217113,BBK,GO WALK MAX CUSHIONING FLEX,PERFORMANCE,59990.0,33350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1785.0,1560.0
217113-TPE,217113,TPE,GO WALK MAX CUSHIONING FLEX,PERFORMANCE,59990.0,33350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1247.0,1301.0
217138-BKGY,217138,BKGY,GO WALK MAX CUSHIONING FLEX,PERFORMANCE,57990.0,32200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
217138-NAT,217138,NAT,GO WALK MAX CUSHIONING FLEX,PERFORMANCE,57990.0,32200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
217138-NVY,217138,NVY,GO WALK MAX CUSHIONING FLEX,PERFORMANCE,57990.0,32200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
217138-BBK,217138,BBK,GO WALK MAX CUSHIONING FLEX,PERFORMANCE,57990.0,32200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
217138-GNBK,217138,GNBK,GO WALK MAX CUSHIONING FLEX,PERFORMANCE,57990.0,32200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
217226-BLK,217226,BLK,GO WALK ARCH FIT 3.0,PERFORMANCE,79990.0,44450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
217226-NVGY,217226,NVGY,GO WALK ARCH FIT 3.0,PERFORMANCE,79990.0,44450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
216789-BBK,216789,BBK,GO WALK 8,PERFORMANCE,74990.0,41650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0
216789-BLK,216789,BLK,GO WALK 8,PERFORMANCE,74990.0,41650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0
216789-NVY,216789,NVY,GO WALK 8,PERFORMANCE,74990.0,41650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0
217286-BLU,217286,BLU,GO WALK BREEZE,PERFORMANCE,69990.0,38900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
217286-BBK,217286,BBK,GO WALK BREEZE,PERFORMANCE,69990.0,38900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
216810-BBK,216810,BBK,GO WALK 8,PERFORMANCE,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
216810-BLNV,216810,BLNV,GO WALK 8,PERFORMANCE,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
216810-BKGY,216810,BKGY,GO WALK 8,PERFORMANCE,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
217227-BLK,217227,BLK,GO WALK ARCH FIT 3.0,PERFORMANCE,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
217227-NVY,217227,NVY,GO WALK ARCH FIT 3.0,PERFORMANCE,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
217227-BBK,217227,BBK,GO WALK ARCH FIT 3.0,PERFORMANCE,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
217246-BLK,217246,BLK,GO WALK FLEX PLUS,PERFORMANCE,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
217246-NVY,217246,NVY,GO WALK FLEX PLUS,PERFORMANCE,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
217246-DKTP,217246,DKTP,GO WALK FLEX PLUS,PERFORMANCE,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
217247-BBK,217247,BBK,GO WALK FLEX PLUS,PERFORMANCE,49990.0,27750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
217247-SLT,217247,SLT,GO WALK FLEX PLUS,PERFORMANCE,49990.0,27750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
217247-TPE,217247,TPE,GO WALK FLEX PLUS,PERFORMANCE,49990.0,27750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
217247-BLK,217247,BLK,GO WALK FLEX PLUS,PERFORMANCE,49990.0,27750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
217247-NVY,217247,NVY,GO WALK FLEX PLUS,PERFORMANCE,49990.0,27750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
216880-BBK,216880,BBK,GO WALK NOW,PERFORMANCE,49990.0,27750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
216880-BKW,216880,BKW,GO WALK NOW,PERFORMANCE,49990.0,27750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
216880-NVY,216880,NVY,GO WALK NOW,PERFORMANCE,49990.0,27750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
221062-BLK,221062,BLK,GO RUN ASCEND,PERFORMANCE,79990.0,44450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
221062-GYCC,221062,GYCC,GO RUN ASCEND,PERFORMANCE,79990.0,44450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
221062-OLV,221062,OLV,GO RUN ASCEND,PERFORMANCE,79990.0,44450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
220887-BLK,220887,BLK,GO RUN CONSISTENT 2.0,PERFORMANCE,69990.0,38900.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,1442.0
220887-BBK,220887,BBK,GO RUN CONSISTENT 2.0,PERFORMANCE,69990.0,38900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1013.0,608.0
220887-GYCC,220887,GYCC,GO RUN CONSISTENT 2.0,PERFORMANCE,69990.0,38900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646.0,2094.0
220887-NVY,220887,NVY,GO RUN CONSISTENT 2.0,PERFORMANCE,69990.0,38900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784.0,1520.0
221260-BBK,221260,BBK,GO RUN CONSISTENT 3,PERFORMANCE,67990.0,37750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
221260-NVY,221260,NVY,GO RUN CONSISTENT 3,PERFORMANCE,67990.0,37750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
221260-BLK,221260,BLK,GO RUN CONSISTENT 3,PERFORMANCE,67990.0,37750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2104.0
221071-BKW,221071,BKW,GO RUN ASCEND,PERFORMANCE,67990.0,37750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
221071-NVBL,221071,NVBL,GO RUN ASCEND,PERFORMANCE,67990.0,37750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
