articulo,productos_afectados,cat_antes(ids),cat_despues,especialidades,genero_migrado,accion
B24563,2,1,Zapatillas,urbano,0,APPLY
B24564,2,1,Zapatillas,urbano,0,APPLY
B24569,1,1,Zapatillas,urbano,0,APPLY
B26070,2,1,Zapatillas,urbano,0,APPLY
B26311,4,1,Zapatillas,urbano,0,APPLY
B26405,1,1,Zapatillas,urbano,0,APPLY
B26528,2,1,Zapatillas,urbano,0,APPLY
B26798,1,1,Zapatillas,urbano,0,APPLY
B27136,1,1,Zapatillas,urbano,0,APPLY
B27140,2,1,Zapatillas,urbano,0,APPLY
B27274,2,1,Zapatillas,urbano,0,APPLY
B27292,1,1,Zapatillas,urbano,0,APPLY
B27360,1,1,Zapatillas,urbano,0,APPLY
B27367,1,1,Zapatillas,urbano,0,APPLY
B27368,2,1,Zapatillas,urbano,0,APPLY
B27757,1,1,Zapatillas,urbano,0,APPLY
B27785,2,1,Zapatillas,urbano,0,APPLY
B27786,2,1,Zapatillas,urbano,0,APPLY
B27788,1,1,Zapatillas,urbano,0,APPLY
B27791,1,1,Zapatillas,urbano,0,APPLY
B27792,1,1,Zapatillas,urbano,0,APPLY
B27797,1,1,Zapatillas,urbano,0,APPLY
B28129,2,1,Zapatillas,urbano,0,APPLY
B33130,1,1,Zapatillas,urbano,0,APPLY
B33133,1,1,Zapatillas,urbano,0,APPLY
B33260,1,1,Zapatillas,urbano,0,APPLY
B33261,1,1,Zapatillas,urbano,0,APPLY
B33624,1,1,Zapatillas,urbano,0,APPLY
B33626,1,1,Zapatillas,urbano,0,APPLY
B33639,1,1,Zapatillas,urbano,0,APPLY
B34418,1,1,Zapatillas,urbano,0,APPLY
B34550,2,1,Zapatillas,urbano,0,APPLY
B34572,1,1,Zapatillas,urbano,0,APPLY
B35294,2,1,Zapatillas,urbano,0,APPLY
B35321,1,1,Zapatillas,urbano,0,APPLY
B37147,1,1,Zapatillas,urbano,0,APPLY
B37148,1,1,Zapatillas,urbano,0,APPLY
B37725,1,1,Zapatillas,urbano,0,APPLY
B39975,1,1,Zapatillas,urbano,0,APPLY
B39994,2,1,Zapatillas,urbano,0,APPLY
B40096,1,1,Zapatillas,urbano,0,APPLY
B40419,1,1,Zapatillas,urbano,0,APPLY
B40561,1,1,Zapatillas,urbano,0,APPLY
B40586,1,1,Zapatillas,urbano,0,APPLY
B40588,1,1,Zapatillas,urbano,0,APPLY
B40783,2,1,Zapatillas,urbano,0,APPLY
B40969,1,1,Zapatillas,urbano,0,APPLY
B41509,1,1,Zapatillas,urbano,0,APPLY
B41550,1,1,Zapatillas,urbano,0,APPLY
B41625,2,1,Zapatillas,urbano,0,APPLY
B41939,3,1,Zapatillas,urbano,0,APPLY
B41994,3,1,Zapatillas,urbano,0,APPLY
B41995,2,1,Zapatillas,urbano,0,APPLY
B42094,1,1,Zapatillas,urbano,0,APPLY
B42099,2,1,Zapatillas,urbano,0,APPLY
B42114,2,1,Zapatillas,urbano,0,APPLY
B42129,1,1,Zapatillas,urbano,0,APPLY
B42654,3,1,Zapatillas,urbano,0,APPLY
B42864,1,1,Zapatillas,urbano,0,APPLY
B43732,2,1,Zapatillas,urbano,0,APPLY
B43803,1,1,Zapatillas,urbano,0,APPLY
B43804,1,1,Zapatillas,urbano,0,APPLY
B43834,3,1,Zapatillas,urbano,0,APPLY
B43836,2,1,Zapatillas,urbano,0,APPLY
B43837,1,1,Zapatillas,urbano,0,APPLY
B44270,3,1,Zapatillas,urbano,0,APPLY
B44271,3,1,Zapatillas,urbano,0,APPLY
B44344,1,1,Zapatillas,urbano,0,APPLY
B44409,1,1,Zapatillas,urbano,0,APPLY
B44654,3,1,Zapatillas,urbano,0,APPLY
B44655,2,1,Zapatillas,urbano,0,APPLY
B44750,1,1,Zapatillas,urbano,0,APPLY
B44751,2,1,Zapatillas,urbano,0,APPLY
B44875,1,1,Zapatillas,urbano,0,APPLY
B54109,1,1,Zapatillas,urbano,0,APPLY
B54119,2,1,Zapatillas,urbano,0,APPLY
B72977,4,1,Zapatillas,urbano,0,APPLY
B74264,2,1,Zapatillas,urbano,0,APPLY
B74469,1,1,Zapatillas,urbano,0,APPLY
B74494,3,1,Zapatillas,urbano,0,APPLY
B74497,1,1,Zapatillas,urbano,0,APPLY
B74572,1,1,Zapatillas,urbano,0,APPLY
B74582,1,1,Zapatillas,urbano,0,APPLY
B74650,1,1,Zapatillas,urbano,0,APPLY
B74660,1,1,Zapatillas,urbano,0,APPLY
B74685,1,1,Zapatillas,urbano,0,APPLY
B75570,2,1,Zapatillas,urbano,0,APPLY
B75576,1,1,Zapatillas,urbano,0,APPLY
B75578,2,1,Zapatillas,urbano,0,APPLY
B75580,1,1,Zapatillas,urbano,0,APPLY
B75583,1,1,Zapatillas,urbano,0,APPLY
B75584,4,1,Zapatillas,urbano,0,APPLY
B75656,1,1,Zapatillas,urbano,0,APPLY
B75740,4,1,Zapatillas,urbano,0,APPLY
B75751,1,1,Zapatillas,urbano,0,APPLY
B75752,1,1,Zapatillas,urbano,0,APPLY
B75795,1,1,Zapatillas,urbano,0,APPLY
B75799,2,1,Zapatillas,urbano,0,APPLY
B75806,5,1,Zapatillas,urbano,0,APPLY
B75807,6,1,Zapatillas,urbano,0,APPLY
B75953,3,1,Zapatillas,urbano,0,APPLY
B75954,1,1,Zapatillas,urbano,0,APPLY
B75969,2,1,Zapatillas,urbano,0,APPLY
B75970,3,1,Zapatillas,urbano,0,APPLY
B76004,3,1,Zapatillas,urbano,0,APPLY
B76005,1,1,Zapatillas,urbano,0,APPLY
B96517,2,1,Zapatillas,urbano,0,APPLY
B96520,3,1,Zapatillas,urbano,0,APPLY
B96526,3,1,Zapatillas,urbano,0,APPLY
B96578,1,1,Zapatillas,urbano,0,APPLY
BA5750-050,5,1,Zapatillas,urbano,0,APPLY
BA5750-500,3,1,Zapatillas,urbano,0,APPLY
BA7423,5,1,Zapatillas,urbano,0,APPLY
BA7459,1,1,Zapatillas,urbano,0,APPLY
BA7897,1,1,Zapatillas,urbano,0,APPLY
BA7902,1,1,Zapatillas,urbano,0,APPLY
BA8100,2,1,Zapatillas,urbano,0,APPLY
BA8103,2,1,Zapatillas,urbano,0,APPLY
BA8108,2,1,Zapatillas,urbano,0,APPLY
BA8109,2,1,Zapatillas,urbano,0,APPLY
BA8149,2,1,Zapatillas,urbano,0,APPLY
BA8151,1,1,Zapatillas,urbano,0,APPLY
BA8156,1,1,Zapatillas,urbano,0,APPLY
BA8170,1,1,Zapatillas,urbano,0,APPLY
BA8380,1,1,Zapatillas,urbano,0,APPLY
BA8382,2,1,Zapatillas,urbano,0,APPLY
BA9083,1,1,Zapatillas,urbano,0,APPLY
BA9084,1,1,Zapatillas,urbano,0,APPLY
BA9412,2,1,Zapatillas,urbano,0,APPLY
BA9425,4,1,Zapatillas,urbano,0,APPLY
BA9450,1,1,Zapatillas,urbano,0,APPLY
BA9492,1,1,Zapatillas,urbano,0,APPLY
BA9515,3,1,Zapatillas,urbano,0,APPLY
BA9516,2,1,Zapatillas,urbano,0,APPLY
BA9525,1,1,Zapatillas,urbano,0,APPLY
BA9704,2,1,Zapatillas,urbano,0,APPLY
BA9705,2,1,Zapatillas,urbano,0,APPLY
BB0507,1,1,Zapatillas,urbano,0,APPLY
BB0585,1,1,Zapatillas,urbano,0,APPLY
BB0810,3,1,Zapatillas,urbano,0,APPLY
BB1109,1,1,Zapatillas,urbano,0,APPLY
BB1211,1,1,Zapatillas,urbano,0,APPLY
BB1280,1,1,Zapatillas,urbano,0,APPLY
BB1281,1,1,Zapatillas,urbano,0,APPLY
BB1711,2,1,Zapatillas,urbano,0,APPLY
BB1713,1,1,Zapatillas,urbano,0,APPLY
BB1935,3,1,Zapatillas,urbano,0,APPLY
BB1981,1,1,Zapatillas,urbano,0,APPLY
BB1982,1,1,Zapatillas,urbano,0,APPLY
BB2284,1,1,Zapatillas,urbano,0,APPLY
BB2416,1,1,Zapatillas,urbano,0,APPLY
BB2516,1,1,Zapatillas,urbano,0,APPLY
BB3156,1,1,Zapatillas,urbano,0,APPLY
BB3460,1,1,Zapatillas,urbano,0,APPLY
BB3599,1,1,Zapatillas,urbano,0,APPLY
BB3600,1,1,Zapatillas,urbano,0,APPLY
BB3602,1,1,Zapatillas,urbano,0,APPLY
BB4049,1,1,Zapatillas,urbano,0,APPLY
BB4360,1,1,Zapatillas,urbano,0,APPLY
BB4361,2,1,Zapatillas,urbano,0,APPLY
BB4362,1,1,Zapatillas,urbano,0,APPLY
BB4368,1,1,Zapatillas,urbano,0,APPLY
BB4369,1,1,Zapatillas,urbano,0,APPLY
BB4399,2,1,Zapatillas,urbano,0,APPLY
BB4400,1,1,Zapatillas,urbano,0,APPLY
BB4593,2,1,Zapatillas,urbano,0,APPLY
BB4594,1,1,Zapatillas,urbano,0,APPLY
BB4608,1,1,Zapatillas,urbano,0,APPLY
BB4627,2,1,Zapatillas,urbano,0,APPLY
BB4633,1,1,Zapatillas,urbano,0,APPLY
BB480COA,2,1,Zapatillas,urbano,0,APPLY
BB480LBK,2,1,Zapatillas,urbano,0,APPLY
BB4817,2,1,Zapatillas,urbano,0,APPLY
BB5258,1,1,Zapatillas,urbano,0,APPLY
BB5420,2,1,Zapatillas,urbano,0,APPLY
BB5476,2,1,Zapatillas,urbano,0,APPLY
BB6744,1,1,Zapatillas,urbano,0,APPLY
BB6917,3,1,Zapatillas,urbano,0,APPLY
BB6920,1,1,Zapatillas,urbano,0,APPLY
BB6969,1,1,Zapatillas,urbano,0,APPLY
BB7016,1,1,Zapatillas,urbano,0,APPLY
BB7017,1,1,Zapatillas,urbano,0,APPLY
BB7020,1,1,Zapatillas,urbano,0,APPLY
BB7045,1,1,Zapatillas,urbano,0,APPLY
BB7048,1,1,Zapatillas,urbano,0,APPLY
BB7053,2,1,Zapatillas,urbano,0,APPLY
BB7056,2,1,Zapatillas,urbano,0,APPLY
BB7059,1,1,Zapatillas,urbano,0,APPLY
BB7060,2,1,Zapatillas,urbano,0,APPLY
BB7061,2,1,Zapatillas,urbano,0,APPLY
BB7066,1,1,Zapatillas,urbano,0,APPLY
BB7207,1,1,Zapatillas,urbano,0,APPLY
BB7208,1,1,Zapatillas,urbano,0,APPLY
BB7652,2,1,Zapatillas,urbano,0,APPLY
BB7664,1,1,Zapatillas,urbano,0,APPLY
BB7806,1,1,Zapatillas,urbano,0,APPLY
BB8772,1,1,Zapatillas,urbano,0,APPLY
BB8773,1,1,Zapatillas,urbano,0,APPLY
BB9035,1,1,Zapatillas,urbano,0,APPLY
BB9143,1,1,Zapatillas,urbano,0,APPLY
BB9144,2,1,Zapatillas,urbano,0,APPLY
BB9187,2,1,Zapatillas,urbano,0,APPLY
BB9334,2,1,Zapatillas,urbano,0,APPLY
BB9398,2,1,Zapatillas,urbano,0,APPLY
BB9402,2,1,Zapatillas,urbano,0,APPLY
BB9437,1,1,Zapatillas,urbano,0,APPLY
BB9465,1,1,Zapatillas,urbano,0,APPLY
BB9598,1,1,Zapatillas,urbano,0,APPLY
BB9611,1,1,Zapatillas,urbano,0,APPLY
BB9624,1,1,Zapatillas,urbano,0,APPLY
BB9774,1,1,Zapatillas,urbano,0,APPLY
BB9775,1,1,Zapatillas,urbano,0,APPLY
BB9778,2,1,Zapatillas,urbano,0,APPLY
BB9784,1,1,Zapatillas,urbano,0,APPLY
BB9786,1,1,Zapatillas,urbano,0,APPLY
BB9823,2,1,Zapatillas,urbano,0,APPLY
BB9832,1,1,Zapatillas,urbano,0,APPLY
BB9835,3,1,Zapatillas,urbano,0,APPLY
BB9836,1,1,Zapatillas,urbano,0,APPLY
BB9837,1,1,Zapatillas,urbano,0,APPLY
BB9846,1,1,Zapatillas,urbano,0,APPLY
BB9847,2,1,Zapatillas,urbano,0,APPLY
BB9910,1,1,Zapatillas,urbano,0,APPLY
BB9968,1,1,Zapatillas,urbano,0,APPLY
BB9978,3,1,Zapatillas,urbano,0,APPLY
BB9980,1,1,Zapatillas,urbano,0,APPLY
BBBSS16014,1,1,Zapatillas,urbano,0,APPLY
BBISS18028,1,1,Zapatillas,urbano,0,APPLY
BBISS19036,1,1,Zapatillas,urbano,0,APPLY
BBISS19047,4,1,Zapatillas,urbano,0,APPLY
BBISS20031,5,1,Zapatillas,urbano,0,APPLY
BBPFW15023,1,1,Zapatillas,urbano,0,APPLY
BBPSS14025,1,1,Zapatillas,urbano,0,APPLY
BC0022,1,1,Zapatillas,urbano,0,APPLY
BC0048,3,1,Zapatillas,urbano,0,APPLY
BC0072,1,1,Zapatillas,urbano,0,APPLY
BC0077,1,1,Zapatillas,urbano,0,APPLY
BC0080,1,1,Zapatillas,urbano,0,APPLY
BC0085,1,1,Zapatillas,urbano,0,APPLY
BC0122,2,1,Zapatillas,urbano,0,APPLY
BC0155,2,1,Zapatillas,urbano,0,APPLY
BC0466,3,1,Zapatillas,urbano,0,APPLY
BC0525,3,1,Zapatillas,urbano,0,APPLY
BC0558,1,107,Zapatillas,urbano,0,APPLY
BC0823,1,1,Zapatillas,urbano,0,APPLY
BC0972,3,1,Zapatillas,urbano,0,APPLY
BC0973,2,1,Zapatillas,urbano,0,APPLY
BD1991,2,1,Zapatillas,urbano,0,APPLY
BD2345,1,1,Zapatillas,urbano,0,APPLY
BD2350,2,1,Zapatillas,urbano,0,APPLY
BD2400,1,1,Zapatillas,urbano,0,APPLY
BD2533,1,1,Zapatillas,urbano,0,APPLY
BD2534,1,1,Zapatillas,urbano,0,APPLY
BD2631,1,1,Zapatillas,urbano,0,APPLY
BD2803,1,1,Zapatillas,urbano,0,APPLY
BD2804,1,1,Zapatillas,urbano,0,APPLY
BD2941,2,1,Zapatillas,urbano,0,APPLY
BD3065,1,1,Zapatillas,urbano,0,APPLY
BD3607,1,1,Zapatillas,urbano,0,APPLY
BD3694,1,1,Zapatillas,urbano,0,APPLY
BD3695,1,1,Zapatillas,urbano,0,APPLY
BD3699,1,1,Zapatillas,urbano,0,APPLY
BD3700,1,1,Zapatillas,urbano,0,APPLY
BD4029,1,1,Zapatillas,urbano,0,APPLY
BD4049,1,1,Zapatillas,urbano,0,APPLY
BD4244,1,1,Zapatillas,urbano,0,APPLY
BD4245,1,1,Zapatillas,urbano,0,APPLY
BD4249,1,1,Zapatillas,urbano,0,APPLY
BD4254,1,1,Zapatillas,urbano,0,APPLY
BD4266,2,1,Zapatillas,urbano,0,APPLY
BD4272,2,1,Zapatillas,urbano,0,APPLY
BD4567,1,1,Zapatillas,urbano,0,APPLY
BD4568,2,1,Zapatillas,urbano,0,APPLY
BD4587,1,1,Zapatillas,urbano,0,APPLY
BD4588,1,1,Zapatillas,urbano,0,APPLY
BD4589,1,1,Zapatillas,urbano,0,APPLY
BD4597,2,1,Zapatillas,urbano,0,APPLY
BD4733,1,1,Zapatillas,urbano,0,APPLY
BD4754,1,1,Zapatillas,urbano,0,APPLY
BD4791,1,1,Zapatillas,urbano,0,APPLY
BD4794,1,1,Zapatillas,urbano,0,APPLY
BD4823,2,1,Zapatillas,urbano,0,APPLY
BD4825,1,1,Zapatillas,urbano,0,APPLY
BD4832,3,1,Zapatillas,urbano,0,APPLY
BD4834,1,1,Zapatillas,urbano,0,APPLY
BD4863,1,1,Zapatillas,urbano,0,APPLY
BD4866,1,1,Zapatillas,urbano,0,APPLY
BD4972,1,1,Zapatillas,urbano,0,APPLY
BD5045,1,1,Zapatillas,urbano,0,APPLY
BD5046,1,1,Zapatillas,urbano,0,APPLY
BD5054,1,1,Zapatillas,urbano,0,APPLY
BD5059,1,1,Zapatillas,urbano,0,APPLY
BD5060,1,1,Zapatillas,urbano,0,APPLY
BD5125,3,1,Zapatillas,urbano,0,APPLY
BD5396,1,1,Zapatillas,urbano,0,APPLY
BD5397,2,1,Zapatillas,urbano,0,APPLY
BD5441,2,1,Zapatillas,urbano,0,APPLY
BD5442,2,1,Zapatillas,urbano,0,APPLY
BD5443,1,1,Zapatillas,urbano,0,APPLY
BD5446,1,1,Zapatillas,urbano,0,APPLY
BD5449,1,1,Zapatillas,urbano,0,APPLY
BD5451,1,1,Zapatillas,urbano,0,APPLY
BD5458,1,1,Zapatillas,urbano,0,APPLY
BD5502,1,1,Zapatillas,urbano,0,APPLY
BD5526,2,1,Zapatillas,urbano,0,APPLY
BD5527,1,1,Zapatillas,urbano,0,APPLY
BD5537,1,1,Zapatillas,urbano,0,APPLY
BD5539,1,1,Zapatillas,urbano,0,APPLY
BD5548,1,1,Zapatillas,urbano,0,APPLY
BD5550,1,1,Zapatillas,urbano,0,APPLY
BD5631,1,1,Zapatillas,urbano,0,APPLY
BD5632,1,1,Zapatillas,urbano,0,APPLY
BD5633,1,1,Zapatillas,urbano,0,APPLY
BD5702,1,1,Zapatillas,urbano,0,APPLY
BD5750,1,1,Zapatillas,urbano,0,APPLY
BD5891,1,1,Zapatillas,urbano,0,APPLY
BD6044,2,1,Zapatillas,urbano,0,APPLY
BD6046,2,1,Zapatillas,urbano,0,APPLY
BD7452,2,1,Zapatillas,urbano,0,APPLY
BD7976,2,1,Zapatillas,urbano,0,APPLY
BD7985,1,1,Zapatillas,urbano,0,APPLY
BD8055,5,1;9,Zapatillas,urbano,0,APPLY
BQ0126-003,3,1,Zapatillas,urbano,0,APPLY
BQ3060-006,3,1,Zapatillas,urbano,0,APPLY
BQ3198-100,1,1,Zapatillas,urbano,0,APPLY
BQ3201-001,6,1,Zapatillas,urbano,0,APPLY
BQ3201-100,2,1,Zapatillas,urbano,0,APPLY
BQ3201-101,3,1,Zapatillas,urbano,0,APPLY
BQ3203-004,3,1,Zapatillas,urbano,0,APPLY
BQ3204-011,3,1,Zapatillas,urbano,0,APPLY
BQ3207-001,2,1,Zapatillas,urbano,0,APPLY
BQ3207-002,2,1,Zapatillas,urbano,0,APPLY
BQ3207-008,1,1,Zapatillas,urbano,0,APPLY
BQ3207-011,2,1,Zapatillas,urbano,0,APPLY
BQ3999-103,2,1,Zapatillas,urbano,0,APPLY
BQ4152-002,3,1,Zapatillas,urbano,0,APPLY
BQ4152-005,3,1,Zapatillas,urbano,0,APPLY
BQ4222-001,1,1,Zapatillas,urbano,0,APPLY
BQ4222-002,5,1,Zapatillas,urbano,0,APPLY
BQ4222-104,3,1,Zapatillas,urbano,0,APPLY
BQ4632-001,2,1,Zapatillas,urbano,0,APPLY
BQ4632-011,3,1,Zapatillas,urbano,0,APPLY
BQ4639-001,2,1,Zapatillas,urbano,0,APPLY
BQ4639-003,2,1,Zapatillas,urbano,0,APPLY
BQ5108-005,3,1,Zapatillas,urbano,0,APPLY
BQ5407-110,2,1,Zapatillas,urbano,0,APPLY
BQ5435-110,2,1,Zapatillas,urbano,0,APPLY
BQ5440-700,2,1,Zapatillas,urbano,0,APPLY
BQ5448-103,1,1,Zapatillas,urbano,0,APPLY
BQ5448-104,5,1,Zapatillas,urbano,0,APPLY
BQ5448-110,6,1,Zapatillas,urbano,0,APPLY
BQ5448-117,2,1,Zapatillas,urbano,0,APPLY
BQ5448-700,4,1,Zapatillas,urbano,0,APPLY
BQ5451-103,1,1,Zapatillas,urbano,0,APPLY
BQ5451-107,2,1,Zapatillas,urbano,0,APPLY
BQ5451-700,3,1,Zapatillas,urbano,0,APPLY
BQ5453-103,2,1,Zapatillas,urbano,0,APPLY
BQ5453-109,2,1,Zapatillas,urbano,0,APPLY
BQ5453-111,3,1,Zapatillas,urbano,0,APPLY
BQ5453-700,2,1,Zapatillas,urbano,0,APPLY
BQ5671-011,2,1,Zapatillas,urbano,0,APPLY
BQ5671-012,1,1,Zapatillas,urbano,0,APPLY
BQ5672-003,2,1,Zapatillas,urbano,0,APPLY
BQ5672-010,3,1,Zapatillas,urbano,0,APPLY
BQ5672-012,3,1,Zapatillas,urbano,0,APPLY
BQ5673-610,2,1,Zapatillas,urbano,0,APPLY
BQ7032-001,2,1,Zapatillas,urbano,0,APPLY
BQ7033-001,2,1,Zapatillas,urbano,0,APPLY
BS5554,1,1,Zapatillas,urbano,0,APPLY
BS5573,2,1,Zapatillas,urbano,0,APPLY
BS5834,1,1,Zapatillas,urbano,0,APPLY
BS5907,1,1,Zapatillas,urbano,0,APPLY
BS5955,1,1,Zapatillas,urbano,0,APPLY
BS6156,2,1,Zapatillas,urbano,0,APPLY
BS6226,1,1,Zapatillas,urbano,0,APPLY
BS6227,1,1,Zapatillas,urbano,0,APPLY
BS6354,1,1,Zapatillas,urbano,0,APPLY
BS6977,1,1,Zapatillas,urbano,0,APPLY
BS7007,1,1,Zapatillas,urbano,0,APPLY
BS7045,1,1,Zapatillas,urbano,0,APPLY
BS7235,2,1,Zapatillas,urbano,0,APPLY
BS7237,1,1,Zapatillas,urbano,0,APPLY
BS7517,2,1,Zapatillas,urbano,0,APPLY
BS7519,1,1,Zapatillas,urbano,0,APPLY
BS7742,2,1,Zapatillas,urbano,0,APPLY
BS7787,1,1,Zapatillas,urbano,0,APPLY
BS7958,1,1,Zapatillas,urbano,0,APPLY
BS7971,1,1,Zapatillas,urbano,0,APPLY
BS7972,1,1,Zapatillas,urbano,0,APPLY
BS7997,1,1,Zapatillas,urbano,0,APPLY
BS8024,1,1,Zapatillas,urbano,0,APPLY
BS8028,1,1,Zapatillas,urbano,0,APPLY
BS8031,1,1,Zapatillas,urbano,0,APPLY
BS8032,1,1,Zapatillas,urbano,0,APPLY
BS8164,1,1,Zapatillas,urbano,0,APPLY
BS8165,1,1,Zapatillas,urbano,0,APPLY
BS8166,1,1,Zapatillas,urbano,0,APPLY
BS8193,1,1,Zapatillas,urbano,0,APPLY
BS8361,1,1,Zapatillas,urbano,0,APPLY
BS8389,2,1,Zapatillas,urbano,0,APPLY
BS8394,1,1,Zapatillas,urbano,0,APPLY
BS8457,3,1,Zapatillas,urbano,0,APPLY
BS8459,1,1,Zapatillas,urbano,0,APPLY
BS8461,1,1,Zapatillas,urbano,0,APPLY
BS8462,1,1,Zapatillas,urbano,0,APPLY
BS8464,1,1,Zapatillas,urbano,0,APPLY
BS8466,1,1,Zapatillas,urbano,0,APPLY
BS8468,1,1,Zapatillas,urbano,0,APPLY
BS8469,1,1,Zapatillas,urbano,0,APPLY
BS8478,1,1,Zapatillas,urbano,0,APPLY
BS8481,1,1,Zapatillas,urbano,0,APPLY
BS8485,1,1,Zapatillas,urbano,0,APPLY
BS8486,2,1,Zapatillas,urbano,0,APPLY
BS8487,2,1,Zapatillas,urbano,0,APPLY
BS8565,1,1,Zapatillas,urbano,0,APPLY
BS8703,1,1,Zapatillas,urbano,0,APPLY
BS8732,1,1,Zapatillas,urbano,0,APPLY
BS8735,1,1,Zapatillas,urbano,0,APPLY
BS8780,1,1,Zapatillas,urbano,0,APPLY
BS9072,1,1,Zapatillas,urbano,0,APPLY
BS9088,2,1,Zapatillas,urbano,0,APPLY
BS9147,1,1,Zapatillas,urbano,0,APPLY
BS9216,3,1,Zapatillas,urbano,0,APPLY
BS9871,1,1,Zapatillas,urbano,0,APPLY
BS9884,1,1,Zapatillas,urbano,0,APPLY
BS9999,1,1,Zapatillas,urbano,0,APPLY
BT-80401-3,2,1,Zapatillas,urbano,0,APPLY
BT-80401-4,1,1,Zapatillas,urbano,0,APPLY
BV0744-001,1,1,Zapatillas,urbano,0,APPLY
BV0745-100,1,1,Zapatillas,urbano,0,APPLY
BV0746-001,1,1,Zapatillas,urbano,0,APPLY
BV0747-001,1,1,Zapatillas,urbano,0,APPLY
BV0748-100,1,1,Zapatillas,urbano,0,APPLY
BV0749-100,1,1,Zapatillas,urbano,0,APPLY
BV4103-002,2,1,Zapatillas,urbano,0,APPLY
BV4103-003,4,1,Zapatillas,urbano,0,APPLY
BV7427-004,2,1,Zapatillas,urbano,0,APPLY
BW0399,1,1,Zapatillas,urbano,0,APPLY
BW0538,2,1,Zapatillas,urbano,0,APPLY
BW0943,1,1,Zapatillas,urbano,0,APPLY
BW1344,1,1,Zapatillas,urbano,0,APPLY
BW1359,1,1,Zapatillas,urbano,0,APPLY
BX01,10,1,Zapatillas,urbano,0,APPLY
BY1602,1,1,Zapatillas,urbano,0,APPLY
BY1603,3,1,Zapatillas,urbano,0,APPLY
BY1638,1,1,Zapatillas,urbano,0,APPLY
BY1640,2,1,Zapatillas,urbano,0,APPLY
BY1658,2,1,Zapatillas,urbano,0,APPLY
BY1928,1,1,Zapatillas,urbano,0,APPLY
BY2006,2,1,Zapatillas,urbano,0,APPLY
BY2888,1,1,Zapatillas,urbano,0,APPLY
BY4007,1,1,Zapatillas,urbano,0,APPLY
BY4016,2,1,Zapatillas,urbano,0,APPLY
BY4027,1,1,Zapatillas,urbano,0,APPLY
BY4028,1,1,Zapatillas,urbano,0,APPLY
BY4030,2,1,Zapatillas,urbano,0,APPLY
BY4033,1,1,Zapatillas,urbano,0,APPLY
BY4043,2,1,Zapatillas,urbano,0,APPLY
BY4053,1,1,Zapatillas,urbano,0,APPLY
BY4156,1,1,Zapatillas,urbano,0,APPLY
BY4185,1,1,Zapatillas,urbano,0,APPLY
BY4189,1,1,Zapatillas,urbano,0,APPLY
BY4207,2,1,Zapatillas,urbano,0,APPLY
BY4227,1,1,Zapatillas,urbano,0,APPLY
BY8708,2,1,Zapatillas,urbano,0,APPLY
BY8969,1,1,Zapatillas,urbano,0,APPLY
BY9257,1,1,Zapatillas,urbano,0,APPLY
BY9262,1,1,Zapatillas,urbano,0,APPLY
BY9264,1,1,Zapatillas,urbano,0,APPLY
BY9274,1,1,Zapatillas,urbano,0,APPLY
BY9323,1,1,Zapatillas,urbano,0,APPLY
BY9895,1,1,Zapatillas,urbano,0,APPLY
BY9896,1,1,Zapatillas,urbano,0,APPLY
BZ0082,2,1,Zapatillas,urbano,0,APPLY
BZ0084,2,1,Zapatillas,urbano,0,APPLY
BZ0086,4,1,Zapatillas,urbano,0,APPLY
BZ0147,1,1,Zapatillas,urbano,0,APPLY
BZ0249,1,1,Zapatillas,urbano,0,APPLY
BZ0363,1,1,Zapatillas,urbano,0,APPLY
BZ0411,2,1,Zapatillas,urbano,0,APPLY
BZ0416,1,1,Zapatillas,urbano,0,APPLY
BZ0418,1,1,Zapatillas,urbano,0,APPLY
BZ0419,2,1,Zapatillas,urbano,0,APPLY
BZ0420,2,1,Zapatillas,urbano,0,APPLY
BZ0421,2,1,Zapatillas,urbano,0,APPLY
BZ0520,2,1,Zapatillas,urbano,0,APPLY
BZ0551,2,1,Zapatillas,urbano,0,APPLY
BZ0553,2,1,Zapatillas,urbano,0,APPLY
BZ0554,2,1,Zapatillas,urbano,0,APPLY
C13803-200,1,1,Zapatillas,urbano,0,APPLY
C75611,2,1,Zapatillas,urbano,0,APPLY
C75689,1,1,Zapatillas,urbano,0,APPLY
C75791,1,1,Zapatillas,urbano,0,APPLY
C75908,1,1,Zapatillas,urbano,0,APPLY
C77124,5,1,Zapatillas,urbano,0,APPLY
CARFW17006,1,1,Zapatillas,urbano,0,APPLY
CARFW17012,2,1,Zapatillas,urbano,0,APPLY
CARFW17015,1,1,Zapatillas,urbano,0,APPLY
CD00443-006,2,1,Zapatillas,urbano,0,APPLY
CD0189-001,3,1,Zapatillas,urbano,0,APPLY
CD0189-400,4,1,Zapatillas,urbano,0,APPLY
CD0200-002,4,1,Zapatillas,urbano,0,APPLY
CD0200-004,2,1,Zapatillas,urbano,0,APPLY
CD0200-100,4,1,Zapatillas,urbano,0,APPLY
CD0212-001,4,1,Zapatillas,urbano,0,APPLY
CD0212-007,2,1,Zapatillas,urbano,0,APPLY
CD0227-004,2,1,Zapatillas,urbano,0,APPLY
CD0232-002,3,1,Zapatillas,urbano,0,APPLY
CD0232-007,3,1,Zapatillas,urbano,0,APPLY
CD0303-001,2,1,Zapatillas,urbano,0,APPLY
CD0443-001,2,1,Zapatillas,urbano,0,APPLY
CD0443-003,1,1,Zapatillas,urbano,0,APPLY
